event_id,event_ts,device_id,site_id,temperature_c,battery_pct,signal_strength,alert_flag,alert_type
EVT_0009998,2024-01-08 19:44:18,DEV_0070,SITE_03,43.17,89.9,-42.3,False,
EVT_0006287,2024-01-10 22:25:57,DEV_0004,SITE_09,31.31,99.1,-56.4,False,
EVT_0011070,2024-01-14 08:07:22,DEV_0062,SITE_06,23.8,37.4,-65.4,False,
EVT_0001034,2024-01-10 07:58:31,DEV_0071,SITE_03,42.87,13.6,-71.5,False,
EVT_0010523,2024-01-08 10:30:10,DEV_0133,SITE_01,21.71,16.0,-80.1,False,
EVT_0002599,2024-01-11 13:08:36,DEV_0155,SITE_12,20.4,88.6,-66.9,False,
EVT_0006192,2024-01-12 06:20:27,DEV_0011,SITE_10,16.74,24.8,-73.5,False,
EVT_0006428,2024-01-12 01:34:19,DEV_0130,SITE_08,38.91,82.3,-84.4,True,battery_low
EVT_0008270,2024-01-10 13:39:58,DEV_0114,SITE_14,15.83,24.2,-66.0,False,
EVT_0006799,2024-01-13 07:46:15,DEV_0105,SITE_08,16.37,43.4,-51.2,False,
EVT_0000345,2024-01-08 05:44:59,DEV_0028,SITE_09,16.45,57.0,-89.3,True,motion_detected
EVT_0005522,2024-01-12 06:16:43,DEV_0083,SITE_15,33.27,75.9,-74.8,True,temp_high
EVT_0006077,2024-01-14 10:25:50,DEV_0099,SITE_15,20.03,29.3,-38.0,False,
EVT_0001872,2024-01-13 11:58:37,DEV_0005,SITE_12,44.76,76.8,-56.3,False,
EVT_0002978,2024-01-12 20:34:00,DEV_0125,SITE_10,37.98,43.7,-90.2,False,
EVT_0007472,2024-01-11 22:09:47,DEV_0091,SITE_10,35.69,,-61.9,False,
EVT_0003987,2024-01-11 00:19:40,DEV_0151,SITE_12,29.48,,-50.3,False,
EVT_0011720,2024-01-14 06:09:09,DEV_0045,SITE_15,42.02,87.8,-67.7,True,battery_low
EVT_0002889,2024-01-08 07:15:24,DEV_0022,SITE_12,16.43,20.3,-89.5,False,
EVT_0008206,2024-01-13 04:35:22,DEV_0161,SITE_12,17.82,15.5,-50.0,True,motion_detected
EVT_0004624,2024-01-09 23:56:39,DEV_0167,SITE_07,22.75,64.3,-55.3,False,
EVT_0004819,2024-01-10 18:56:25,DEV_0005,SITE_12,40.74,15.3,-93.3,False,
EVT_0000221,2024-01-11 12:04:51,DEV_0138,SITE_11,20.05,77.8,-92.1,False,
EVT_0011206,2024-01-09 20:16:27,DEV_0015,SITE_11,43.66,,-79.6,False,
EVT_0007205,2024-01-08 16:06:06,DEV_0068,SITE_12,35.37,7.5,-77.5,False,
EVT_0010150,2024-01-12 17:29:11,DEV_0076,SITE_09,31.26,75.5,-38.2,False,
EVT_0008476,2024-01-09 09:03:01,DEV_0011,SITE_10,22.31,6.0,-92.4,True,motion_detected
EVT_0007587,2024-01-08 22:23:33,DEV_0001,SITE_11,40.19,71.1,0.0,False,
EVT_0006552,2024-01-12 00:40:33,DEV_0100,SITE_09,19.96,,-39.8,False,
EVT_0004017,2024-01-14 18:31:41,DEV_0181,SITE_02,38.21,11.1,-65.6,True,motion_detected
EVT_0009842,2024-01-12 18:07:51,DEV_0122,SITE_12,23.89,72.6,-85.8,False,
EVT_0004249,2024-01-10 23:53:57,DEV_0067,SITE_06,44.6,,-79.5,False,
EVT_0011158,2024-01-10 16:18:29,DEV_0140,SITE_07,40.89,42.7,-53.7,False,
EVT_0008545,2024-01-12 11:55:51,DEV_0005,SITE_12,44.89,91.5,-99.2,False,
EVT_0010222,2024-01-13 18:50:01,DEV_0126,SITE_01,17.54,10.7,-69.6,False,
EVT_0005869,2024-01-12 23:10:40,DEV_0052,SITE_02,34.77,63.8,-83.6,True,motion_detected
EVT_0009786,2024-01-09 21:47:58,DEV_0049,SITE_09,28.51,31.5,-33.8,False,
EVT_0001265,2024-01-12 11:43:59,DEV_0002,SITE_03,35.22,21.8,-80.4,False,
EVT_0004242,2024-01-09 06:53:15,DEV_0038,SITE_04,29.61,93.3,-85.9,False,
EVT_0005651,2024-01-14 06:29:10,DEV_0128,SITE_04,22.01,11.3,-64.3,False,
EVT_0007260,2024-01-10 03:39:03,DEV_0071,SITE_03,19.11,84.8,-77.2,True,battery_low
EVT_0011083,2024-01-10 06:46:57,DEV_0126,SITE_01,36.44,93.7,-71.1,False,
EVT_0010558,2024-01-09 09:10:39,DEV_0181,SITE_02,43.63,26.9,-81.3,False,
EVT_0011195,2024-01-09 04:48:14,DEV_0060,SITE_10,22.76,64.9,-39.9,False,
EVT_0011428,2024-01-12 12:02:41,DEV_0065,SITE_10,34.01,10.7,-44.3,False,
EVT_0008469,2024-01-14 08:43:46,DEV_0191,SITE_08,16.77,63.2,-59.0,False,
EVT_0002882,2024-01-11 13:05:21,DEV_0099,SITE_15,32.01,68.9,-37.8,True,motion_detected
EVT_0001678,2024-01-11 12:53:38,DEV_0186,SITE_02,34.16,83.9,-54.7,False,
EVT_0006432,2024-01-13 15:21:09,DEV_0010,SITE_07,19.57,28.0,-89.5,False,
EVT_0000902,2024-01-13 01:39:36,DEV_0179,SITE_05,21.29,40.6,-91.0,False,
EVT_0009320,2024-01-13 04:05:47,DEV_0079,SITE_06,20.67,71.0,-90.4,True,temp_high
EVT_0002297,2024-01-14 18:23:59,DEV_0057,SITE_08,28.63,32.5,-73.7,False,
EVT_0003403,2024-01-11 14:27:26,DEV_0165,SITE_11,18.76,96.3,-49.5,False,
EVT_0007048,2024-01-12 15:14:00,DEV_0080,SITE_11,29.57,74.5,-64.4,False,
EVT_0000297,2024-01-10 00:03:31,DEV_0111,SITE_11,33.22,,-31.8,False,
EVT_0010715,2024-01-13 22:19:05,DEV_0157,SITE_13,41.33,98.1,-60.1,False,
EVT_0004154,2024-01-11 10:00:24,DEV_0017,SITE_15,32.04,86.1,-91.0,False,
EVT_0010550,2024-01-11 05:25:25,DEV_0090,SITE_05,21.62,47.3,-81.1,False,
EVT_0006555,2024-01-14 10:56:15,DEV_0066,SITE_05,24.29,12.4,-43.6,False,
EVT_0000028,2024-01-14 14:35:12,DEV_0095,SITE_11,42.05,,-32.2,False,
EVT_0006587,2024-01-14 13:55:24,DEV_0170,SITE_04,35.69,78.2,-48.9,False,
EVT_0009034,2024-01-10 06:13:03,DEV_0119,SITE_07,21.99,97.7,-88.1,False,
EVT_0003830,2024-01-11 12:40:59,DEV_0160,SITE_03,26.45,10.6,-81.8,True,offline
EVT_0008456,2024-01-09 23:23:14,DEV_0029,SITE_07,40.15,,-41.2,False,
EVT_0003249,2024-01-12 03:20:31,DEV_0178,SITE_08,16.25,12.9,-49.0,False,
EVT_0006059,2024-01-09 01:10:29,DEV_0185,SITE_08,16.58,7.3,-999.0,False,
EVT_0009660,2024-01-14 14:16:26,DEV_0182,SITE_01,37.92,44.5,-71.0,False,
EVT_0007741,2024-01-13 03:28:28,DEV_0169,SITE_10,26.67,60.6,-57.5,False,
EVT_0002581,2024-01-14 02:38:31,DEV_0163,SITE_03,38.57,23.3,-88.0,False,
EVT_0009255,2024-01-11 15:45:30,DEV_0026,SITE_10,35.26,,-89.1,True,motion_detected
EVT_0009071,2024-01-13 18:26:38,DEV_0011,SITE_10,24.3,63.7,-39.0,False,
EVT_0008299,2024-01-11 11:56:23,DEV_0035,SITE_15,18.58,71.2,-96.8,False,
EVT_0001371,2024-01-08 18:33:36,DEV_0057,SITE_08,33.34,48.8,-58.3,False,
EVT_0009710,2024-01-11 06:53:36,DEV_0152,SITE_01,31.38,26.1,-93.6,False,
EVT_0009240,2024-01-11 06:37:31,DEV_0153,SITE_04,36.93,100.0,-34.7,True,battery_low
EVT_0009554,2024-01-08 18:39:04,DEV_0165,SITE_11,33.41,84.9,-68.4,False,
EVT_0005552,2024-01-12 05:26:11,DEV_0094,SITE_09,24.77,54.8,-86.6,False,
EVT_0007055,2024-01-10 18:29:31,DEV_0088,SITE_05,36.6,95.5,-999.0,False,
EVT_0005255,2024-01-13 16:35:57,DEV_0012,SITE_01,32.1,40.7,-81.7,False,
EVT_0000682,2024-01-11 17:44:09,DEV_0090,SITE_05,44.33,74.1,-30.5,False,
EVT_0011351,2024-01-13 11:12:46,DEV_0080,SITE_11,20.16,5.9,-30.5,False,
EVT_0004776,2024-01-13 16:42:26,DEV_0169,SITE_10,18.09,88.9,-31.5,True,temp_high
EVT_0005423,2024-01-08 21:15:28,DEV_0086,SITE_13,22.35,49.0,-93.8,False,
EVT_0003160,2024-01-12 16:17:50,DEV_0046,SITE_04,40.8,11.7,-77.7,False,
EVT_0008869,2024-01-08 22:23:09,DEV_0135,SITE_03,39.35,29.5,-62.1,False,
EVT_0002988,2024-01-08 18:36:16,DEV_0062,SITE_06,25.46,12.2,-76.9,False,
EVT_0004909,2024-01-12 09:40:35,DEV_0040,SITE_04,40.1,35.4,-99.7,True,motion_detected
EVT_0001883,2024-01-11 05:29:20,DEV_0112,SITE_15,17.8,37.7,-35.4,False,
EVT_0006062,2024-01-10 16:49:08,DEV_0097,SITE_06,39.35,40.2,-33.3,False,
EVT_0008451,2024-01-09 07:21:56,DEV_0158,SITE_05,19.49,,-37.3,False,
EVT_0001941,2024-01-14 09:26:11,DEV_0132,SITE_11,31.73,89.6,-61.0,False,
EVT_0003297,2024-01-11 06:44:55,DEV_0088,SITE_05,34.44,14.0,-38.7,False,
EVT_0003535,2024-01-11 01:37:02,DEV_0043,SITE_14,44.83,26.2,-39.5,False,
EVT_0011939,2024-01-14 16:59:39,DEV_0012,SITE_01,15.28,49.5,-72.6,False,
EVT_0003730,2024-01-14 07:16:48,DEV_0080,SITE_11,40.86,52.1,-85.6,False,
EVT_0000491,2024-01-14 18:49:38,DEV_0113,SITE_12,23.84,22.7,-48.7,False,
EVT_0011850,2024-01-13 20:13:16,DEV_0042,SITE_12,38.1,21.0,-87.3,False,
EVT_0001182,2024-01-11 06:50:15,DEV_0183,SITE_03,19.28,92.2,-97.8,False,
EVT_0001376,2024-01-11 10:41:16,DEV_0193,SITE_11,31.69,92.5,-57.5,False,
EVT_0005015,2024-01-10 22:04:38,DEV_0151,SITE_12,37.01,84.1,-94.5,False,
EVT_0007804,2024-01-11 15:51:37,DEV_0001,SITE_11,35.23,18.0,-999.0,False,
EVT_0009973,2024-01-10 03:42:58,DEV_0151,SITE_12,20.68,18.1,-36.7,False,
EVT_0000627,2024-01-09 02:24:30,DEV_0166,SITE_05,25.96,84.9,-79.7,False,
EVT_0004759,2024-01-11 14:07:19,DEV_0099,SITE_15,26.66,27.2,-69.0,False,
EVT_0011075,2024-01-11 07:57:43,DEV_0169,SITE_10,16.0,20.6,-49.9,False,
EVT_0002113,2024-01-14 02:32:16,DEV_0046,SITE_04,19.89,73.5,-99.6,False,
EVT_0008427,2024-01-12 12:58:38,DEV_0096,SITE_02,42.65,30.1,-82.5,False,
EVT_0007821,2024-01-14 02:37:12,DEV_0013,SITE_14,25.23,43.0,-63.3,False,
EVT_0006074,2024-01-12 06:36:44,DEV_0095,SITE_11,44.58,45.6,-55.6,False,
EVT_0001768,2024-01-10 18:02:44,DEV_0191,SITE_08,40.04,58.0,-77.4,False,
EVT_0011642,2024-01-11 19:19:48,DEV_0160,SITE_03,30.34,11.7,-80.9,False,
EVT_0004181,2024-01-11 17:41:56,DEV_0035,SITE_15,40.2,58.8,-66.2,False,
EVT_0009237,2024-01-10 03:44:40,DEV_0054,SITE_07,17.8,67.1,-86.5,False,
EVT_0008244,2024-01-11 07:50:24,DEV_0121,SITE_06,24.59,34.7,-85.6,False,
EVT_0001463,2024-01-08 07:24:07,DEV_0165,SITE_11,43.94,83.9,-50.1,True,temp_high
EVT_0002888,2024-01-14 14:34:07,DEV_0065,SITE_10,17.73,59.9,-53.6,False,
EVT_0009437,2024-01-14 15:53:04,DEV_0021,SITE_15,28.97,41.5,-60.1,False,
EVT_0000685,2024-01-12 13:27:04,DEV_0152,SITE_01,17.65,44.4,-50.3,False,
EVT_0004540,2024-01-14 18:43:40,DEV_0181,SITE_02,31.58,10.6,-32.1,True,battery_low
EVT_0004515,2024-01-10 14:31:30,DEV_0163,SITE_03,31.52,20.0,-59.6,False,
EVT_0009378,2024-01-10 06:39:04,DEV_0071,SITE_03,35.21,86.2,-99.5,True,battery_low
EVT_0009595,2024-01-09 07:32:40,DEV_0168,SITE_08,36.47,96.6,-83.4,False,
EVT_0001367,2024-01-14 13:02:26,DEV_0132,SITE_11,40.63,40.6,-46.7,False,
EVT_0003917,2024-01-08 20:56:34,DEV_0109,SITE_12,21.26,29.4,-59.1,False,
EVT_0011959,2024-01-13 13:25:32,DEV_0150,SITE_12,43.67,77.7,-78.9,True,offline
EVT_0002640,2024-01-11 14:12:39,DEV_0198,SITE_03,39.99,94.9,-98.7,False,
EVT_0011540,2024-01-11 13:06:32,DEV_0122,SITE_12,27.3,69.7,-38.8,False,
EVT_0005603,2024-01-10 09:19:11,DEV_0058,SITE_03,30.66,94.2,-49.5,False,
EVT_0011010,2024-01-14 07:19:52,DEV_0171,SITE_03,44.56,60.6,-88.6,False,
EVT_0005730,2024-01-13 17:58:44,DEV_0097,SITE_06,40.34,52.0,-98.6,False,
EVT_0005731,2024-01-10 14:46:07,DEV_0164,SITE_02,42.17,42.8,-45.8,False,
EVT_0007500,2024-01-11 07:46:26,DEV_0175,SITE_15,44.75,16.6,-46.8,False,
EVT_0008440,2024-01-09 04:41:27,DEV_0123,SITE_08,25.27,94.8,-56.9,False,
EVT_0002301,2024-01-10 00:24:42,DEV_0006,SITE_13,15.31,77.8,-95.0,False,
EVT_0004788,2024-01-09 23:56:24,DEV_0114,SITE_14,23.34,73.1,-40.8,False,
EVT_0002939,2024-01-14 12:39:04,DEV_0083,SITE_15,42.65,31.6,-90.2,True,motion_detected
EVT_0005660,2024-01-12 07:10:26,DEV_0088,SITE_05,15.59,37.3,-52.5,False,
EVT_0010800,2024-01-14 16:19:03,DEV_0088,SITE_05,26.5,36.1,-86.4,False,
EVT_0010561,2024-01-09 19:28:17,DEV_0173,SITE_12,37.66,77.8,-74.5,False,
EVT_0007502,2024-01-14 10:34:24,DEV_0115,SITE_05,17.71,12.0,-31.9,False,
EVT_0001980,2024-01-09 08:49:43,DEV_0030,SITE_15,26.48,,-97.8,True,temp_high
EVT_0005980,2024-01-13 23:28:57,DEV_0035,SITE_15,26.34,89.3,-67.5,False,
EVT_0003804,2024-01-13 06:31:42,DEV_0112,SITE_15,41.31,65.6,-71.8,False,
EVT_0004535,2024-01-11 12:31:32,DEV_0074,SITE_01,35.07,,-86.2,False,
EVT_0006773,2024-01-11 17:33:58,DEV_0047,SITE_07,23.04,7.1,-71.4,False,
EVT_0011008,2024-01-09 07:09:54,DEV_0197,SITE_07,42.82,56.8,-74.5,False,
EVT_0006831,2024-01-09 13:38:36,DEV_0023,SITE_07,16.36,49.4,-93.5,True,motion_detected
EVT_0007076,2024-01-08 06:17:19,DEV_0097,SITE_06,22.44,75.3,-55.7,False,
EVT_0009153,2024-01-11 20:07:01,DEV_0185,SITE_08,43.05,52.4,-74.1,False,
EVT_0004801,2024-01-09 14:06:33,DEV_0124,SITE_13,25.61,70.4,-62.7,True,battery_low
EVT_0002281,2024-01-13 07:26:32,DEV_0003,SITE_07,40.68,38.0,-82.6,True,motion_detected
EVT_0006633,2024-01-09 03:11:08,DEV_0177,SITE_03,42.8,58.4,-76.4,False,
EVT_0006195,2024-01-10 21:25:31,DEV_0087,SITE_07,34.24,90.7,-81.5,False,
EVT_0004470,2024-01-08 22:20:43,DEV_0171,SITE_03,28.84,,-83.1,False,
EVT_0005134,2024-01-08 09:45:52,DEV_0092,SITE_09,43.51,98.0,-36.4,False,
EVT_0008288,2024-01-08 14:39:08,DEV_0110,SITE_14,16.51,45.6,-76.8,False,
EVT_0000999,2024-01-14 04:43:11,DEV_0138,SITE_11,21.3,22.9,-41.7,True,battery_low
EVT_0004131,2024-01-13 04:13:14,DEV_0141,SITE_01,30.48,92.3,-54.5,False,
EVT_0005267,2024-01-12 10:09:24,DEV_0073,SITE_05,16.46,5.7,-37.3,False,
EVT_0008603,2024-01-08 06:13:01,DEV_0105,SITE_08,33.72,70.1,-95.4,False,
EVT_0011964,2024-01-08 16:11:37,DEV_0022,SITE_12,25.25,47.4,-53.7,False,
EVT_0001785,2024-01-12 23:52:13,DEV_0104,SITE_04,42.32,86.3,-70.6,False,
EVT_0003183,2024-01-09 15:31:45,DEV_0012,SITE_01,39.74,21.9,-95.0,False,
EVT_0010571,2024-01-09 03:12:48,DEV_0113,SITE_12,17.67,65.2,-44.0,False,
EVT_0000495,2024-01-09 20:53:37,DEV_0142,SITE_06,33.39,15.5,-95.3,False,
EVT_0006663,2024-01-11 05:16:06,DEV_0133,SITE_01,37.69,58.3,-88.9,False,
EVT_0010253,2024-01-09 23:23:58,DEV_0195,SITE_15,36.85,19.1,-54.6,False,
EVT_0006217,2024-01-12 04:19:39,DEV_0031,SITE_02,37.23,64.6,-78.7,False,
EVT_0002861,2024-01-13 07:21:45,DEV_0064,SITE_15,37.51,91.0,-80.6,False,
EVT_0002039,2024-01-08 06:23:15,DEV_0200,SITE_14,42.3,76.3,-81.6,False,
EVT_0004042,2024-01-08 00:47:52,DEV_0149,SITE_05,24.58,97.3,-63.4,False,
EVT_0009357,2024-01-13 11:04:57,DEV_0200,SITE_14,23.12,91.2,-50.6,False,
EVT_0002898,2024-01-10 14:04:38,DEV_0156,SITE_02,44.09,51.6,-70.0,False,
EVT_0000367,2024-01-08 13:20:00,DEV_0028,SITE_09,41.91,75.5,-82.2,False,
EVT_0000850,2024-01-14 20:00:32,DEV_0137,SITE_12,17.1,73.9,-38.5,True,battery_low
EVT_0007768,2024-01-11 06:38:54,DEV_0102,SITE_04,20.84,88.8,-72.1,False,
EVT_0006612,2024-01-13 08:20:56,DEV_0048,SITE_12,36.74,94.4,-64.6,False,
EVT_0008019,2024-01-14 23:08:22,DEV_0047,SITE_07,37.23,48.8,-68.2,False,
EVT_0006423,2024-01-09 10:50:38,DEV_0091,SITE_10,24.25,16.7,-97.1,False,
EVT_0002654,2024-01-09 13:02:29,DEV_0051,SITE_14,21.92,62.4,-63.0,True,motion_detected
EVT_0003504,2024-01-13 10:26:54,DEV_0178,SITE_08,15.47,64.7,-66.0,False,
EVT_0008410,2024-01-12 23:15:47,DEV_0165,SITE_11,38.6,43.3,-36.0,True,offline
EVT_0006096,2024-01-10 01:18:15,DEV_0030,SITE_15,36.07,98.0,-77.7,False,
EVT_0001542,2024-01-11 20:29:38,DEV_0141,SITE_01,16.7,55.8,-88.1,False,
EVT_0006221,2024-01-13 22:59:27,DEV_0063,SITE_11,36.69,82.6,-95.6,False,
EVT_0010813,2024-01-14 05:22:58,DEV_0089,SITE_14,31.82,25.7,-76.6,False,
EVT_0000323,2024-01-08 02:27:53,DEV_0045,SITE_15,21.71,72.7,-80.7,False,
EVT_0002032,2024-01-11 18:59:27,DEV_0131,SITE_06,19.55,37.1,-88.8,False,
EVT_0010578,2024-01-12 17:44:59,DEV_0014,SITE_14,21.96,52.2,0.0,True,motion_detected
EVT_0007845,2024-01-14 12:38:16,DEV_0121,SITE_06,43.29,9.3,-47.7,False,
EVT_0000814,2024-01-14 23:21:05,DEV_0039,SITE_11,16.73,67.7,-79.3,False,
EVT_0002529,2024-01-13 13:41:55,DEV_0084,SITE_13,35.15,21.4,-47.4,False,
EVT_0011435,2024-01-09 11:51:20,DEV_0014,SITE_14,35.11,,-43.5,False,
EVT_0006673,2024-01-08 08:10:03,DEV_0178,SITE_08,32.24,13.6,-61.5,True,motion_detected
EVT_0011215,2024-01-11 11:07:20,DEV_0065,SITE_10,31.95,54.6,-77.7,False,
EVT_0010394,2024-01-10 03:04:06,DEV_0084,SITE_13,24.37,38.0,-92.8,False,
EVT_0005275,2024-01-14 16:57:43,DEV_0008,SITE_02,23.95,51.4,0.0,False,
EVT_0001080,2024-01-09 02:46:41,DEV_0070,SITE_03,30.65,25.1,-84.7,False,
EVT_0002227,2024-01-14 04:04:11,DEV_0183,SITE_03,15.51,19.6,-53.1,True,offline
EVT_0009528,2024-01-10 20:32:54,DEV_0070,SITE_03,39.63,34.3,-49.1,False,
EVT_0011137,2024-01-11 04:18:09,DEV_0075,SITE_05,34.19,82.1,-36.7,False,
EVT_0003516,2024-01-08 08:27:46,DEV_0058,SITE_03,19.67,70.6,-83.3,False,
EVT_0002706,2024-01-12 12:03:03,DEV_0003,SITE_07,16.32,13.3,-81.4,False,
EVT_0009129,2024-01-08 04:47:05,DEV_0076,SITE_09,41.68,55.4,-94.4,False,
EVT_0006621,2024-01-13 02:28:51,DEV_0182,SITE_01,43.52,,-48.1,False,
EVT_0001165,2024-01-09 05:30:24,DEV_0101,SITE_13,21.6,52.0,-85.7,False,
EVT_0003262,2024-01-14 12:16:22,DEV_0043,SITE_14,42.03,25.7,-85.3,False,
EVT_0006330,2024-01-10 18:22:49,DEV_0122,SITE_12,20.63,30.7,-93.8,False,
EVT_0009134,2024-01-14 03:41:05,DEV_0158,SITE_05,27.73,54.1,0.0,False,
EVT_0001451,2024-01-08 13:32:37,DEV_0105,SITE_08,31.18,21.1,-75.6,False,
EVT_0006127,2024-01-09 07:26:38,DEV_0136,SITE_01,34.1,38.6,-88.8,False,
EVT_0004230,2024-01-14 09:03:30,DEV_0007,SITE_03,19.48,,-67.0,False,
EVT_0003863,2024-01-10 07:29:48,DEV_0081,SITE_07,35.23,43.6,-94.0,False,
EVT_0002937,2024-01-12 14:20:24,DEV_0145,SITE_04,15.45,10.8,-85.1,False,
EVT_0009852,2024-01-11 20:24:33,DEV_0128,SITE_04,41.04,58.4,-40.7,False,
EVT_0003918,2024-01-14 17:46:15,DEV_0057,SITE_08,15.7,33.3,-65.6,False,
EVT_0005488,2024-01-11 10:49:47,DEV_0064,SITE_15,29.62,13.9,-72.9,False,
EVT_0007319,2024-01-11 14:10:07,DEV_0144,SITE_08,39.8,7.1,-63.4,False,
EVT_0009936,2024-01-09 05:15:01,DEV_0054,SITE_07,36.38,80.0,-48.8,False,
EVT_0001724,2024-01-13 13:52:11,DEV_0172,SITE_12,39.35,40.4,-33.0,False,
EVT_0011421,2024-01-08 22:00:28,DEV_0185,SITE_08,28.8,,-68.8,True,motion_detected
EVT_0006665,2024-01-10 23:02:00,DEV_0039,SITE_11,39.55,60.3,-39.0,False,
EVT_0006720,2024-01-11 07:27:25,DEV_0158,SITE_05,16.48,,0.0,True,battery_low
EVT_0004057,2024-01-12 09:45:19,DEV_0089,SITE_14,41.77,62.6,-82.7,False,
EVT_0011603,2024-01-10 13:17:58,DEV_0034,SITE_02,39.25,94.5,0.0,False,
EVT_0003000,2024-01-14 06:07:55,DEV_0039,SITE_11,25.23,22.0,-69.9,False,
EVT_0011947,2024-01-13 05:17:00,DEV_0124,SITE_13,25.43,67.5,-92.1,False,
EVT_0010997,2024-01-10 20:03:09,DEV_0052,SITE_02,36.24,21.5,-77.7,False,
EVT_0001232,2024-01-13 08:14:23,DEV_0061,SITE_10,34.5,52.4,-999.0,False,
EVT_0001515,2024-01-12 12:59:02,DEV_0040,SITE_04,32.22,88.6,-89.6,False,
EVT_0002314,2024-01-11 23:09:46,DEV_0136,SITE_01,22.86,98.9,-41.4,False,
EVT_0008940,2024-01-08 20:42:18,DEV_0023,SITE_07,25.84,51.5,-52.1,False,
EVT_0001452,2024-01-09 02:49:57,DEV_0058,SITE_03,27.6,44.4,-69.2,True,motion_detected
EVT_0010240,2024-01-13 15:54:07,DEV_0132,SITE_11,18.19,87.4,-45.1,False,
EVT_0006650,2024-01-11 19:00:20,DEV_0049,SITE_09,26.54,50.0,-34.3,False,
EVT_0008369,2024-01-12 23:35:22,DEV_0105,SITE_08,24.92,,-56.5,False,
EVT_0010401,2024-01-10 06:22:14,DEV_0050,SITE_08,43.21,85.9,-30.6,True,offline
EVT_0004322,2024-01-11 07:52:17,DEV_0075,SITE_05,39.1,72.6,-75.2,False,
EVT_0008275,2024-01-12 07:19:10,DEV_0187,SITE_05,41.13,,-63.6,True,battery_low
EVT_0000839,2024-01-11 21:19:55,DEV_0156,SITE_02,27.05,22.1,0.0,True,battery_low
EVT_0011958,2024-01-14 06:45:23,DEV_0161,SITE_12,28.84,92.9,999.0,True,temp_high
EVT_0008283,2024-01-11 20:41:10,DEV_0127,SITE_08,35.2,,-50.9,False,
EVT_0003900,2024-01-10 00:45:08,DEV_0042,SITE_12,20.59,57.9,-69.3,False,
EVT_0010366,2024-01-12 10:00:41,DEV_0004,SITE_09,34.11,27.6,-87.4,False,
EVT_0003568,2024-01-14 22:40:41,DEV_0064,SITE_15,33.13,86.7,-67.3,False,
EVT_0011867,2024-01-12 07:17:26,DEV_0141,SITE_01,17.86,15.5,-61.2,False,
EVT_0005453,2024-01-10 20:29:22,DEV_0170,SITE_04,17.89,85.9,-41.4,False,
EVT_0003088,2024-01-10 22:34:20,DEV_0156,SITE_02,27.02,18.8,-49.4,False,
EVT_0008065,2024-01-11 03:53:16,DEV_0011,SITE_10,17.07,13.8,-66.0,False,
EVT_0010544,2024-01-12 09:05:58,DEV_0194,SITE_01,40.51,66.7,-55.6,False,
EVT_0004547,2024-01-09 08:46:05,DEV_0013,SITE_14,39.49,92.9,-78.0,False,
EVT_0004693,2024-01-11 14:16:27,DEV_0145,SITE_04,25.89,41.7,-80.0,False,
EVT_0001715,2024-01-13 18:58:03,DEV_0142,SITE_06,16.22,11.4,-78.3,False,
EVT_0007783,2024-01-14 05:38:21,DEV_0169,SITE_10,16.8,21.9,-89.0,True,motion_detected
EVT_0004271,2024-01-08 02:03:28,DEV_0100,SITE_09,23.9,26.9,-93.1,False,
EVT_0000340,2024-01-10 17:54:15,DEV_0064,SITE_15,35.81,41.4,-88.3,False,
EVT_0009549,2024-01-14 21:36:12,DEV_0062,SITE_06,43.44,78.8,-99.5,False,
EVT_0004087,2024-01-09 12:33:56,DEV_0019,SITE_07,35.08,24.6,-35.3,False,
EVT_0007657,2024-01-10 15:23:58,DEV_0066,SITE_05,15.15,36.2,-64.8,False,
EVT_0009920,2024-01-10 22:09:50,DEV_0081,SITE_07,16.0,20.7,-98.7,False,
EVT_0011840,2024-01-10 11:51:57,DEV_0102,SITE_04,18.29,62.9,-94.3,True,motion_detected
EVT_0000589,2024-01-09 02:22:09,DEV_0016,SITE_03,21.53,67.8,-79.6,True,battery_low
EVT_0003366,2024-01-10 06:35:35,DEV_0045,SITE_15,34.82,20.6,-34.1,True,temp_high
EVT_0002671,2024-01-12 11:46:34,DEV_0009,SITE_01,27.07,67.6,-34.5,True,battery_low
EVT_0005516,2024-01-08 02:56:09,DEV_0049,SITE_09,28.63,45.3,-34.2,True,battery_low
EVT_0003590,2024-01-14 20:09:37,DEV_0093,SITE_01,23.22,77.8,-60.5,False,
EVT_0000035,2024-01-13 13:24:51,DEV_0078,SITE_10,34.3,45.5,-50.1,True,motion_detected
EVT_0000029,2024-01-09 02:42:05,DEV_0117,SITE_04,34.88,7.0,-83.0,False,
EVT_0002396,2024-01-08 06:01:10,DEV_0193,SITE_11,37.64,78.0,-86.3,False,
EVT_0010433,2024-01-12 05:47:07,DEV_0013,SITE_14,16.81,57.7,-51.4,False,
EVT_0006746,2024-01-13 10:19:30,DEV_0162,SITE_01,20.2,11.4,-91.1,False,
EVT_0005507,2024-01-12 02:28:41,DEV_0129,SITE_07,20.84,,-52.3,False,
EVT_0006857,2024-01-11 04:42:39,DEV_0127,SITE_08,38.17,37.6,-68.3,False,
EVT_0002171,2024-01-11 09:11:23,DEV_0072,SITE_06,29.62,17.5,-63.3,False,
EVT_0007690,2024-01-11 11:50:18,DEV_0197,SITE_07,40.3,,-69.2,False,
EVT_0008970,2024-01-10 19:02:31,DEV_0121,SITE_06,29.28,16.2,-49.0,False,
